seller_ID;price;card_ID;card_condition;language;is_foiled;amount;date_ID
FranticSearch;3.00;Greater Good;Near Mint;English;False;1;2
SynMaple;3.00;Greater Good;Near Mint;English;False;1;2
WizardshopCz;3.10;Greater Good;Near Mint;English;False;3;2
Neuvoja;3.15;Greater Good;Near Mint;English;False;1;2
MagicEmporium;3.20;Greater Good;Near Mint;English;False;2;2
Enachel;3.20;Greater Good;Near Mint;English;False;1;2
ernic99;3.20;Greater Good;Near Mint;English;False;1;2
MagicVortex;3.25;Greater Good;Near Mint;English;False;1;2
Table1MTG;3.25;Greater Good;Near Mint;English;False;1;2
Didi227;3.33;Greater Good;Near Mint;English;False;1;2
RetroMagic;3.40;Greater Good;Near Mint;English;False;1;2
Distritozero;3.40;Greater Good;Excellent;English;False;1;2
TCG-entertainment;3.41;Greater Good;Near Mint;English;False;3;2
Erschonwieder;3.47;Greater Good;Near Mint;English;False;1;2
Zlopotom;3.48;Greater Good;Near Mint;English;False;3;2
Galactus-Roma;3.49;Greater Good;Near Mint;English;False;4;2
MettMann;3.49;Greater Good;Mint;English;False;1;2
Garlant;3.49;Greater Good;Near Mint;English;False;1;2
chahang;3.49;Greater Good;Excellent;English;False;1;2
das-Marmak;3.50;Greater Good;Near Mint;English;False;4;2
Beale;3.50;Greater Good;Excellent;English;False;1;2
daxterpac;3.50;Greater Good;Near Mint;English;False;1;2
Luziferskarten;3.50;Greater Good;Near Mint;English;False;1;2
thormaga;3.50;Greater Good;Near Mint;English;False;1;2
Gunship-Games;3.59;Greater Good;Near Mint;English;False;1;2
MagicBarcelona;3.75;Greater Good;Excellent;English;False;4;2
karmacrow;3.89;Greater Good;Excellent;English;False;1;2
zuzu-Fantasia;3.90;Greater Good;Excellent;English;False;2;2
Cheru;3.90;Greater Good;Near Mint;English;False;1;2
MtgHistory;3.95;Greater Good;Near Mint;English;False;1;2
Lorena;3.95;Greater Good;Near Mint;English;False;1;2
Sebbokassel;3.95;Greater Good;Near Mint;English;False;1;2
MishrasCardshop;3.95;Greater Good;Near Mint;English;False;1;2
CardCastle;3.98;Greater Good;Near Mint;English;False;2;2
karmacrow;3.99;Greater Good;Near Mint;English;False;2;2
MagicBarcelona;3.99;Greater Good;Near Mint;English;False;4;2
OutpostBrussels;3.99;Greater Good;Near Mint;English;False;4;2
womantrader;3.99;Greater Good;Excellent;English;False;2;2
AlphaCard;3.99;Greater Good;Near Mint;English;False;1;2
CollectorsWarehouse;3.99;Greater Good;Near Mint;English;False;1;2
MartinHuber;3.99;Greater Good;Near Mint;English;False;1;2
The-FOW-Store;4.00;Greater Good;Near Mint;English;False;1;2
Table1MTG;4.00;Greater Good;Near Mint;English;False;1;2
tulppu;4.00;Greater Good;Excellent;English;False;1;2
LotusVale-Bochum;4.00;Greater Good;Excellent;English;False;4;2
masa;4.00;Greater Good;Near Mint;English;False;1;2
Schmeyer;4.00;Greater Good;Near Mint;English;False;3;2
LaFouine;4.00;Greater Good;Near Mint;English;False;1;2
Cuperio;4.00;Greater Good;Near Mint;English;False;1;2
WhiteSena;4.00;Greater Good;Near Mint;English;False;1;2
gamersfinest;4.02;Greater Good;Near Mint;English;False;1;2
DragonReikaiGames;4.15;Greater Good;Excellent;Japanese;False;1;2
Flo33333;4.25;Greater Good;Near Mint;English;False;1;2
normans;4.30;Greater Good;Excellent;English;False;4;2
Carth;4.30;Greater Good;Near Mint;English;False;1;2
SpielRaum;4.39;Greater Good;Near Mint;English;False;4;2
CardgeekNL;4.48;Greater Good;Near Mint;English;False;2;2
Hragash;4.48;Greater Good;Near Mint;English;False;1;2
Eracelyan;4.49;Greater Good;Excellent;English;False;1;2
das-Marmak;4.50;Greater Good;Near Mint;English;False;8;2
Tezzeret1989;18.00;Greater Good;Near Mint;English;False;1;2
DefantasyZ;4.50;Greater Good;Near Mint;English;False;1;2
markymark24;4.75;Greater Good;Near Mint;English;False;1;2
Zakk67;4.79;Greater Good;Near Mint;English;False;1;2
slovensky;4.80;Greater Good;Near Mint;English;False;1;2
MerfolkTraders;4.90;Greater Good;Near Mint;English;False;1;2
CARTEMAGICSTORE;4.90;Greater Good;Near Mint;English;False;1;2
Mazvigosl;4.95;Greater Good;Near Mint;English;False;3;2
willybizarre;4.99;Greater Good;Near Mint;English;False;8;2
CARAB;4.99;Greater Good;Near Mint;English;False;1;2
Mordor;4.99;Greater Good;Near Mint;English;False;4;2
Magicsaleman;4.99;Greater Good;Near Mint;English;False;3;2
Skaldenmagie;4.99;Greater Good;Near Mint;English;False;3;2
VentorII;4.99;Greater Good;Near Mint;English;False;6;2
WalterWKrijthe;4.99;Greater Good;Mint;English;False;1;2
masa;5.00;Greater Good;Near Mint;English;False;2;2
IlLabirintoMtgStore;5.00;Greater Good;Excellent;English;False;1;2
Timmys-Emporium;5.00;Greater Good;Near Mint;English;False;1;2
Mtdna666;5.00;Greater Good;Near Mint;English;False;1;2
icantseeyourtoes;5.00;Greater Good;Near Mint;English;False;1;2
ElJami;5.00;Greater Good;Near Mint;English;False;1;2
AykWaldow;5.00;Greater Good;Excellent;English;False;1;2
Fraankyboy;5.00;Greater Good;Near Mint;English;False;1;2
DragonReikaiGames;5.23;Greater Good;Near Mint;Japanese;False;5;2
pawlreazn;5.30;Greater Good;Near Mint;English;False;1;2
tyra;5.45;Greater Good;Near Mint;English;False;1;2
Berggeit;5.49;Greater Good;Near Mint;English;False;1;2
RikLen1989;5.49;Greater Good;Near Mint;English;False;1;2
jinzo81;5.50;Greater Good;Near Mint;English;False;1;2
FKTRD;5.66;Greater Good;Excellent;English;False;1;2
inGenio;5.70;Greater Good;Near Mint;English;False;1;2
POOL4YOU;5.75;Greater Good;Near Mint;English;False;5;2
DerZonk;5.89;Greater Good;Near Mint;English;False;2;2
Moria05;5.95;Greater Good;Near Mint;English;False;1;2
toycastle-D;5.98;Greater Good;Near Mint;English;False;1;2
jokerbovisa;5.98;Greater Good;Near Mint;English;False;2;2
lemps2;5.98;Greater Good;Near Mint;English;False;1;2
DRAGONCT;5.99;Greater Good;Near Mint;Japanese;False;4;2
cloudpostBA;5.99;Greater Good;Near Mint;English;False;1;2
Fix89;5.99;Greater Good;Near Mint;English;False;1;2
ThelonPlusk;5.99;Greater Good;Near Mint;English;False;1;2
daktylus75;6.00;Greater Good;Near Mint;English;False;2;2
Wilho-Mtg;6.00;Greater Good;Near Mint;English;False;1;2
tumbleweed;6.00;Greater Good;Near Mint;English;False;1;2
cornelius59;6.00;Greater Good;Near Mint;English;False;1;2
H-Man82;6.00;Greater Good;Near Mint;English;False;1;2
Mallowman87;6.00;Greater Good;Near Mint;English;False;1;2
RatteDerBoss;6.00;Greater Good;Near Mint;English;False;1;2
D-niz;6.00;Greater Good;Near Mint;English;False;1;2
Benebene182;6.00;Greater Good;Excellent;English;False;2;2
theMockingbird;6.00;Greater Good;Near Mint;English;False;1;2
CairneyCards;6.29;Greater Good;Excellent;English;False;1;2
Playin;6.49;Greater Good;Excellent;English;False;2;2
Outpostgamecenter;6.49;Greater Good;Near Mint;English;False;5;2
Kuldotha-Bazaar;6.50;Greater Good;Near Mint;English;False;1;2
EdicolaLeTorri;6.50;Greater Good;Near Mint;English;False;1;2
AntoMat59;6.50;Greater Good;Near Mint;English;False;1;2
Bo1982;6.50;Greater Good;Near Mint;English;False;1;2
HamburgMagic;6.75;Greater Good;Near Mint;English;False;1;2
Grecutus;6.95;Greater Good;Near Mint;English;False;1;2
Wildfirestore;6.98;Greater Good;Near Mint;English;False;1;2
magic-market;6.99;Greater Good;Near Mint;English;False;1;2
BulldogCardTraders;6.99;Greater Good;Near Mint;English;False;3;2
UnionCountyGames;7.19;Greater Good;Near Mint;English;False;1;2
Hednez;7.49;Greater Good;Excellent;English;False;1;2
xcver;7.50;Greater Good;Near Mint;English;False;1;2
Kherion;7.50;Greater Good;Near Mint;English;False;1;2
TheRealDragula;7.50;Greater Good;Near Mint;English;False;1;2
Henchmans;7.67;Greater Good;Near Mint;English;False;1;2
HamburgMagic;7.85;Greater Good;Near Mint;English;False;2;2
Magicshop2000;7.89;Greater Good;Excellent;English;False;1;2
Zanza61;7.89;Greater Good;Excellent;English;False;1;2
HuberK;7.90;Greater Good;Near Mint;English;False;1;2
Magiccardshop;7.98;Greater Good;Near Mint;English;False;2;2
Playin;7.99;Greater Good;Near Mint;English;False;4;2
Rusty2410;7.99;Greater Good;Near Mint;English;False;8;2
TimeaB;7.99;Greater Good;Near Mint;English;False;7;2
parkage;8.00;Greater Good;Near Mint;English;False;3;2
SenseisDiviningShop;8.00;Greater Good;Near Mint;English;False;1;2
Maradina;8.00;Greater Good;Near Mint;English;False;1;2
SVKZeke;8.00;Greater Good;Near Mint;English;False;1;2
Bissmarck;8.00;Greater Good;Near Mint;English;False;1;2
FKTRD;8.04;Greater Good;Excellent;English;False;1;2
Harakesh;8.20;Greater Good;Near Mint;English;False;4;2
Robillard;8.50;Greater Good;Near Mint;English;False;2;2
LB-Games;8.79;Greater Good;Near Mint;English;False;1;2
Boocat;8.97;Greater Good;Near Mint;English;False;1;2
weird-al;8.98;Greater Good;Near Mint;English;False;3;2
Kavoldox;8.99;Greater Good;Near Mint;English;False;1;2
fabfesta;9.00;Greater Good;Near Mint;English;False;4;2
BattleBearTCG;9.00;Greater Good;Excellent;English;False;1;2
seshiros2;9.00;Greater Good;Excellent;English;False;1;2
Eventwin13;9.00;Greater Good;Near Mint;English;False;1;2
ArenaGamesDE;9.69;Greater Good;Near Mint;English;False;1;2
karmacrow;9.89;Greater Good;Near Mint;English;False;1;2
Athabasca;9.90;Greater Good;Near Mint;English;False;1;2
MandruasMagicCorner;9.99;Greater Good;Near Mint;English;False;1;2
Swaffle;10.00;Greater Good;Near Mint;English;False;1;2
SVKZeke;12.00;Greater Good;Near Mint;English;False;1;2
toycastle;12.50;Greater Good;Near Mint;English;False;1;2
roughy;16.00;Greater Good;Mint;English;False;1;2
normans;18.39;Greater Good;Excellent;English;False;1;2
Jizreel;19.00;Greater Good;Mint;English;False;1;2
PeloutseMtG;22.50;Greater Good;Near Mint;English;False;1;2
RELIC-TCG;29.99;Greater Good;Near Mint;Japanese;False;1;2
willybizarre;3.99;Pir, Imaginative Rascal;Near Mint;Japanese;False;6;2
Zwergenschmiede;4.90;Pir, Imaginative Rascal;Excellent;Japanese;False;2;2
willybizarre;4.99;Pir, Imaginative Rascal;Near Mint;Japanese;False;8;2
Vansguy-DE;4.99;Pir, Imaginative Rascal;Excellent;Japanese;False;1;2
Foransa;4.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
benalmagic;5.00;Pir, Imaginative Rascal;Near Mint;Japanese;False;1;2
Wernoviiz;5.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
MichaelBondeDK;5.17;Pir, Imaginative Rascal;Excellent;Japanese;False;2;2
Levodin;5.49;Pir, Imaginative Rascal;Near Mint;S-Chinese;False;1;2
Fireblade;5.50;Pir, Imaginative Rascal;Near Mint;English;False;1;2
IlCapitanoCamper;5.50;Pir, Imaginative Rascal;Near Mint;English;False;1;2
LupiMe;5.50;Pir, Imaginative Rascal;Near Mint;English;False;1;2
kattegat;5.74;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Kernowjim;5.75;Pir, Imaginative Rascal;Near Mint;English;False;1;2
DragonReikaiGames;5.81;Pir, Imaginative Rascal;Near Mint;Japanese;False;2;2
chuso74;5.88;Pir, Imaginative Rascal;Near Mint;English;False;1;2
GunCha;5.90;Pir, Imaginative Rascal;Near Mint;English;False;4;2
Rippersoan;5.96;Pir, Imaginative Rascal;Near Mint;English;False;1;2
BulldogCardTraders;5.97;Pir, Imaginative Rascal;Near Mint;English;False;1;2
webuyanycard;5.98;Pir, Imaginative Rascal;Near Mint;English;False;2;2
CardStoreAlcamo;5.98;Pir, Imaginative Rascal;Excellent;English;False;1;2
Yume2009;5.98;Pir, Imaginative Rascal;Near Mint;English;False;1;2
willybizarre;5.99;Pir, Imaginative Rascal;Near Mint;Japanese;False;8;2
Judge-Nivmagus;5.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Castellana;5.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Gazcards;5.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
karmacrow;6.00;Pir, Imaginative Rascal;Near Mint;English;False;4;2
Metropolis-Center;6.00;Pir, Imaginative Rascal;Near Mint;English;False;3;2
CARTOONCORP;6.00;Pir, Imaginative Rascal;Excellent;English;False;1;2
Moltras;6.00;Pir, Imaginative Rascal;Near Mint;English;False;2;2
Schmeyer;6.00;Pir, Imaginative Rascal;Near Mint;English;False;4;2
LeonPonce;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Brother;6.00;Pir, Imaginative Rascal;Near Mint;English;False;2;2
pawlreazn;6.00;Pir, Imaginative Rascal;Near Mint;English;False;3;2
KarelKopriva;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
exodus360;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
fabrioteo2;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Terror23-PT;6.00;Pir, Imaginative Rascal;Excellent;English;False;1;2
Cippus;6.00;Pir, Imaginative Rascal;Near Mint;English;False;2;2
TeferiOfZhalfir;6.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
NobleGarden;6.07;Pir, Imaginative Rascal;Near Mint;English;False;2;2
OddmundV;6.25;Pir, Imaginative Rascal;Near Mint;English;False;1;2
timo145;6.29;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Magicshop2000;6.44;Pir, Imaginative Rascal;Excellent;English;False;4;2
Ishan;6.46;Pir, Imaginative Rascal;Near Mint;English;False;1;2
magiccorner;6.49;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Goat-enterprise;6.50;Pir, Imaginative Rascal;Near Mint;English;False;1;2
JupiterBarcelona;6.50;Pir, Imaginative Rascal;Good;English;False;1;2
gambo;6.50;Pir, Imaginative Rascal;Near Mint;English;False;1;2
DragonReikaiGames;6.74;Pir, Imaginative Rascal;Near Mint;Japanese;False;2;2
POOL4YOU;6.75;Pir, Imaginative Rascal;Near Mint;English;False;1;2
seagel;6.75;Pir, Imaginative Rascal;Near Mint;English;False;4;2
Harakesh;6.80;Pir, Imaginative Rascal;Near Mint;English;False;4;2
Woolve;6.80;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Rusty2410;6.95;Pir, Imaginative Rascal;Near Mint;English;False;2;2
MAGICPLANET;6.99;Pir, Imaginative Rascal;Excellent;English;False;1;2
DoomBap;6.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
tulppu;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
masa;7.00;Pir, Imaginative Rascal;Near Mint;English;False;4;2
MondiParalleliArc;7.00;Pir, Imaginative Rascal;Excellent;English;False;2;2
Deprolloneon;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Mademk;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
legend3nd;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Thokoashi;7.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Sapo19;7.20;Pir, Imaginative Rascal;Near Mint;English;False;1;2
jokerbovisa;7.48;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Galactus-Roma;7.49;Pir, Imaginative Rascal;Near Mint;English;False;2;2
Galactus-Roma;7.49;Pir, Imaginative Rascal;Near Mint;Japanese;False;4;2
avinaar2;7.50;Pir, Imaginative Rascal;Near Mint;English;False;2;2
geekfactory;7.50;Pir, Imaginative Rascal;Near Mint;English;False;3;2
ThreeForOne-AT;7.73;Pir, Imaginative Rascal;Near Mint;English;False;3;2
FKTRD;7.75;Pir, Imaginative Rascal;Near Mint;English;False;1;2
POOL4YOU;7.75;Pir, Imaginative Rascal;Near Mint;English;False;1;2
POOL4YOU;7.75;Pir, Imaginative Rascal;Near Mint;Japanese;False;7;2
MtgHistory;7.95;Pir, Imaginative Rascal;Excellent;English;False;1;2
ThreeForOne-AT;7.98;Pir, Imaginative Rascal;Near Mint;English;False;4;2
Hednez;7.99;Pir, Imaginative Rascal;Excellent;English;False;1;2
daktylus75;8.00;Pir, Imaginative Rascal;Near Mint;English;False;3;2
Greg59;8.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
karmacrow;8.30;Pir, Imaginative Rascal;Near Mint;English;False;8;2
Gunship-Games;8.31;Pir, Imaginative Rascal;Near Mint;English;False;1;2
FKTRD;8.36;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Games-Island;8.43;Pir, Imaginative Rascal;Excellent;English;False;1;2
MagicTradeHouseNo1;8.49;Pir, Imaginative Rascal;Excellent;English;False;1;2
gamersfinest;8.76;Pir, Imaginative Rascal;Near Mint;English;False;1;2
SpielRaum;8.98;Pir, Imaginative Rascal;Near Mint;English;False;4;2
MagicTradeHouseNo1;8.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Devian-Magic-Cards;8.99;Pir, Imaginative Rascal;Near Mint;English;False;4;2
parkage;9.00;Pir, Imaginative Rascal;Near Mint;English;False;4;2
BB-Spiele;9.22;Pir, Imaginative Rascal;Near Mint;English;False;4;2
SpielRaum;9.23;Pir, Imaginative Rascal;Excellent;English;False;1;2
Table1MTG;9.50;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Yamalesca;9.90;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Mordor;9.95;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Moria05;9.95;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Grecutus;9.95;Pir, Imaginative Rascal;Near Mint;English;False;4;2
Playin;9.99;Pir, Imaginative Rascal;Excellent;English;False;1;2
Cartapapa-GP;9.99;Pir, Imaginative Rascal;Near Mint;English;False;4;2
Magicsaleman;9.99;Pir, Imaginative Rascal;Near Mint;English;False;2;2
MagicNerdKarlsruhe;10.00;Pir, Imaginative Rascal;Near Mint;S-Chinese;False;1;2
OoneroxoO;10.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
webuyanycard;10.77;Pir, Imaginative Rascal;Excellent;English;False;1;2
lukey52;10.80;Pir, Imaginative Rascal;Excellent;English;False;1;2
saintskeith;10.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
DRAGONCT;11.50;Pir, Imaginative Rascal;Near Mint;Japanese;False;2;2
KainX;11.90;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Mazvigosl;11.95;Pir, Imaginative Rascal;Near Mint;English;False;4;2
MythicCardboard;11.98;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Playin;11.99;Pir, Imaginative Rascal;Near Mint;English;False;4;2
DRAGONCT;11.99;Pir, Imaginative Rascal;Near Mint;Japanese;False;4;2
iddqd;11.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
GeekCards;11.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Gamestower;12.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Schwertzeit;12.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
SummeJunges34;12.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Bauchtrommel;12.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Ghulrike;12.30;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Dixitier;12.40;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Villikisu;12.50;Pir, Imaginative Rascal;Near Mint;English;False;1;2
fix123;12.50;Pir, Imaginative Rascal;Near Mint;English;False;1;2
TRADER-Online;12.90;Pir, Imaginative Rascal;Near Mint;English;False;1;2
WallstreetJunkie;12.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
TopgameSNC;13.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
BulldogCardTraders;13.50;Pir, Imaginative Rascal;Near Mint;English;False;2;2
Andy89;14.50;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Kartenguru;14.58;Pir, Imaginative Rascal;Near Mint;English;False;1;2
Rusty2410;14.95;Pir, Imaginative Rascal;Near Mint;English;False;3;2
DavidxRodx;14.99;Pir, Imaginative Rascal;Near Mint;English;False;1;2
thewirtschaftswunder;14.99;Pir, Imaginative Rascal;Excellent;English;False;1;2
EspaceMagic;15.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
RDeschain;15.00;Pir, Imaginative Rascal;Mint;English;False;1;2
Tier1MTG;15.99;Pir, Imaginative Rascal;Near Mint;English;False;2;2
szernik;16.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
roughy;16.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
normans;19.90;Pir, Imaginative Rascal;Excellent;English;False;2;2
metoprolol;25.25;Pir, Imaginative Rascal;Near Mint;English;False;1;2
weißer-Lotus;30.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
JoannaDark;30.00;Pir, Imaginative Rascal;Near Mint;English;False;4;2
rename;30.00;Pir, Imaginative Rascal;Near Mint;English;False;1;2
PartyNator;0.12;Skyshroud Claim;Near Mint;English;False;1;3
CValle;0.15;Skyshroud Claim;Mint;English;False;1;3
MarcoSanzin;0.20;Skyshroud Claim;Near Mint;English;False;1;3
MagicBivio;0.20;Skyshroud Claim;Near Mint;English;False;1;3
Tezzeret84;0.25;Skyshroud Claim;Excellent;S-Chinese;False;1;3
Lordburka;0.25;Skyshroud Claim;Near Mint;English;False;1;3
Lanowar69;0.29;Skyshroud Claim;Near Mint;English;False;1;3
Topdeckskills;0.30;Skyshroud Claim;Near Mint;English;False;1;3
magicpartcard;0.30;Skyshroud Claim;Near Mint;English;False;4;3
stanislaf;0.30;Skyshroud Claim;Near Mint;English;False;1;3
Thrymiir;0.30;Skyshroud Claim;Near Mint;English;False;1;3
daidojilaurent;0.33;Skyshroud Claim;Near Mint;English;False;2;3
sovmar;0.35;Skyshroud Claim;Near Mint;English;False;1;3
Ceribe;0.35;Skyshroud Claim;Near Mint;S-Chinese;False;3;3
Felixuco;0.35;Skyshroud Claim;Near Mint;English;False;2;3
Richaardi;0.35;Skyshroud Claim;Near Mint;English;False;1;3
diddos;0.36;Skyshroud Claim;Near Mint;English;False;9;3
dakkon87;0.37;Skyshroud Claim;Near Mint;English;False;8;3
Mirikov;0.37;Skyshroud Claim;Excellent;English;False;1;3
CommanderStaples;0.38;Skyshroud Claim;Near Mint;English;False;1;3
BechaMecha;0.39;Skyshroud Claim;Near Mint;English;False;1;3
MadridMagic;0.40;Skyshroud Claim;Near Mint;English;False;18;3
DombekTorun;0.40;Skyshroud Claim;Near Mint;English;False;1;3
BaukeS;0.40;Skyshroud Claim;Near Mint;English;False;3;3
plkfd;0.40;Skyshroud Claim;Near Mint;English;False;7;3
quasimoto;0.40;Skyshroud Claim;Near Mint;English;False;1;3
Zoocomics;0.40;Skyshroud Claim;Good;English;False;1;3
MTG-Prime;0.40;Skyshroud Claim;Excellent;English;False;1;3
FrankvdWaals;0.40;Skyshroud Claim;Near Mint;English;False;7;3
GunCha;0.40;Skyshroud Claim;Near Mint;English;False;3;3
hobbitfred;0.40;Skyshroud Claim;Near Mint;English;False;1;3
Tyron-Heartz;0.40;Skyshroud Claim;Near Mint;English;False;1;3
cultus;0.40;Skyshroud Claim;Near Mint;English;False;2;3
bendu71;0.40;Skyshroud Claim;Near Mint;English;False;5;3
Kungfupeet;0.41;Skyshroud Claim;Near Mint;English;False;1;3
TheCoonRises;0.44;Skyshroud Claim;Excellent;English;False;32;3
kARNN;0.44;Skyshroud Claim;Near Mint;English;False;2;3
RedDragonMagic;0.45;Skyshroud Claim;Near Mint;English;False;4;3
maglaf88;0.45;Skyshroud Claim;Light Played;English;False;1;3
antonio-muenster;0.45;Skyshroud Claim;Mint;English;False;7;3
Dinis;0.45;Skyshroud Claim;Near Mint;English;False;3;3
Akroma44;0.45;Skyshroud Claim;Near Mint;English;False;2;3
38Shizo;0.45;Skyshroud Claim;Near Mint;English;False;3;3
Matze-KungFury;0.45;Skyshroud Claim;Near Mint;English;False;1;3
pantufas;0.45;Skyshroud Claim;Excellent;English;False;1;3
Loui0;0.45;Skyshroud Claim;Near Mint;English;False;1;3
tennlos;0.46;Skyshroud Claim;Mint;English;False;1;3
MagicNexus;0.47;Skyshroud Claim;Near Mint;English;False;4;3
SimonJack88;0.47;Skyshroud Claim;Mint;English;False;1;3
JohnWizard;0.47;Skyshroud Claim;Near Mint;English;False;2;3
Rarehuntershop;0.48;Skyshroud Claim;Near Mint;English;False;4;3
CardStoreAlcamo;0.48;Skyshroud Claim;Excellent;English;False;4;3
Brenag;0.48;Skyshroud Claim;Near Mint;English;False;1;3
Magicdealer-patte-de;0.49;Skyshroud Claim;Near Mint;English;False;4;3
Magicshop2000;0.49;Skyshroud Claim;Good;English;False;1;3
DiamondValley;0.49;Skyshroud Claim;Near Mint;English;False;2;3
maglaf88;0.49;Skyshroud Claim;Good;English;False;1;3
Kartenkoenig;0.49;Skyshroud Claim;Near Mint;English;False;26;3
Zaki23;0.49;Skyshroud Claim;Near Mint;English;False;4;3
kfranklin12;0.49;Skyshroud Claim;Excellent;English;False;2;3
hespacc;0.49;Skyshroud Claim;Near Mint;English;False;3;3
Mirrankreuzritter;0.49;Skyshroud Claim;Near Mint;English;False;4;3
matiasgabarron;0.49;Skyshroud Claim;Excellent;English;False;2;3
HiveGames;0.50;Skyshroud Claim;Excellent;English;False;8;3
mtg-discounter24;0.50;Skyshroud Claim;Near Mint;English;False;41;3
Athabasca;0.50;Skyshroud Claim;Near Mint;English;False;3;3
Twoshop;0.50;Skyshroud Claim;Near Mint;English;False;1;3
DHGames;0.50;Skyshroud Claim;Near Mint;English;False;5;3
ishotya;0.50;Skyshroud Claim;Excellent;English;False;1;3
DagonX;0.50;Skyshroud Claim;Near Mint;English;False;7;3
landshome279;0.50;Skyshroud Claim;Near Mint;English;False;4;3
satirobcn;0.50;Skyshroud Claim;Near Mint;English;False;2;3
Bigs77;0.50;Skyshroud Claim;Near Mint;English;False;4;3
gambo;0.50;Skyshroud Claim;Near Mint;English;False;4;3
stamosm;0.50;Skyshroud Claim;Near Mint;English;False;2;3
Bruce7506;0.50;Skyshroud Claim;Mint;English;False;5;3
rakerone;0.50;Skyshroud Claim;Good;English;False;1;3
AdrianMC;0.50;Skyshroud Claim;Near Mint;English;False;1;3
Skiski;0.50;Skyshroud Claim;Near Mint;English;False;1;3
rockardist;0.50;Skyshroud Claim;Near Mint;English;False;1;3
DrDkt666;0.50;Skyshroud Claim;Near Mint;English;False;8;3
Zoios;0.50;Skyshroud Claim;Near Mint;English;False;1;3
Kuduce;0.50;Skyshroud Claim;Near Mint;English;False;1;3
Colovia;0.50;Skyshroud Claim;Near Mint;English;False;1;3
Mavado-Vemos;0.50;Skyshroud Claim;Near Mint;English;False;1;3
K40crew;0.50;Skyshroud Claim;Near Mint;English;False;2;3
michaldurovic;0.50;Skyshroud Claim;Near Mint;English;False;1;3
Muttonium;0.50;Skyshroud Claim;Near Mint;English;False;2;3
Adway;0.50;Skyshroud Claim;Near Mint;English;False;3;3
Carioca9987;0.50;Skyshroud Claim;Near Mint;English;False;1;3
maxsilver;0.50;Skyshroud Claim;Near Mint;English;False;1;3
pbjoker;0.51;Skyshroud Claim;Near Mint;English;False;2;3
pbjoker;0.51;Skyshroud Claim;Near Mint;English;False;4;3
Ghostlo;0.54;Skyshroud Claim;Near Mint;English;False;3;3
Magicshop2000;0.54;Skyshroud Claim;Excellent;English;False;1;3
CrazyComicsAndGames;0.55;Skyshroud Claim;Near Mint;English;False;4;3
Abdelbach;0.55;Skyshroud Claim;Near Mint;English;False;1;3
heckman;0.55;Skyshroud Claim;Near Mint;English;False;1;3
Zloch;0.55;Skyshroud Claim;Near Mint;English;False;2;3
